2.561593081902518443e-01,-5.700194273655576627e-01,1.119219749898604288e+00,6.845168077986473198e-01,7.289312872558113554e-01,1.967231681460685899e-03,-9.594180540682567190e-03
2.552406290741623951e-01,-5.703228110968168174e-01,1.119268954879024669e+00,6.845260262310849386e-01,7.289245698591868550e-01,2.471225649751172208e-03,-9.326516588064772198e-03
2.558512642030659201e-01,-5.697912057210499093e-01,1.119467281429592509e+00,6.844662234057932171e-01,7.289818888722325863e-01,2.044152632992426739e-03,-9.338958876448722260e-03
2.559213338722437503e-01,-5.718220306001939868e-01,1.118129816451064018e+00,6.846594778260555181e-01,7.287856672946465553e-01,2.707557255216572461e-03,-1.027227835287324552e-02
2.548995365247171963e-01,-5.717122762112543111e-01,1.118486894951948418e+00,6.844811506097359111e-01,7.289586080994866490e-01,3.244202196188732644e-03,-9.714797462701447311e-03
2.555207532938962856e-01,-5.714468803168989419e-01,1.118481587701825042e+00,6.845578240602362419e-01,7.288859046186848545e-01,2.798954977613592708e-03,-9.904010154939966656e-03
2.558035561780642175e-01,-5.702794792048067052e-01,1.119158618110048575e+00,6.845340517210090070e-01,7.289150360661975636e-01,2.213503190260212444e-03,-9.544770016037451912e-03
2.549584306717255222e-01,-5.696421905309639877e-01,1.119773163281900574e+00,6.845388213727473525e-01,7.289180840736271261e-01,2.278300984058557327e-03,-8.935216207168682548e-03
2.551679592376318584e-01,-5.706384180351402602e-01,1.119103793448914086e+00,6.845229999901860651e-01,7.289257476989569051e-01,2.634243245965842400e-03,-9.411566738518012051e-03
2.563118059836559937e-01,-5.691873183102188483e-01,1.119668044798552309e+00,6.844283304026912429e-01,7.290190927553238387e-01,1.642678061193794887e-03,-9.291100536344487973e-03
2.554696452471498236e-01,-5.697105446766427272e-01,1.119641490590181476e+00,6.845474011427978844e-01,7.289076290220739551e-01,2.094199108591089827e-03,-9.172691652584819694e-03
2.558296206983717846e-01,-5.708311916442962985e-01,1.118806954236281292e+00,6.845203212341046672e-01,7.289242488374986229e-01,2.456797367998531535e-03,-9.763883496810739360e-03
2.562059397806365491e-01,-5.704228046500576799e-01,1.118937217107271564e+00,6.844555642015334174e-01,7.289861854310646372e-01,2.182879001185193853e-03,-9.744594578126148168e-03
2.561811923745644926e-01,-5.702609808205996167e-01,1.119105809463050605e+00,6.846035486283447158e-01,7.288481812438776242e-01,1.992207619102883288e-03,-9.712930133150401990e-03
2.561065618709219005e-01,-5.700832806681640497e-01,1.119203415187522754e+00,6.845117682201276033e-01,7.289359108012667399e-01,2.033675610008511998e-03,-9.588601357599237096e-03
2.551096869116089572e-01,-5.709077280164260859e-01,1.118969683289797068e+00,6.846114970005905409e-01,7.288409057323728124e-01,2.695571459871178802e-03,-9.527129700491698133e-03
2.552875121528636049e-01,-5.708747433887361167e-01,1.118937307307660056e+00,6.844272265091603247e-01,7.290137489371519841e-01,2.775314731413876593e-03,-9.519616679226339945e-03
2.561796838556956724e-01,-5.706373087037197589e-01,1.118795796473200044e+00,6.844772769606630725e-01,7.289644676581210625e-01,2.261594019028768162e-03,-9.825854106440936112e-03
2.555500476261728382e-01,-5.709097680059492808e-01,1.118866548118705673e+00,6.845650411179768913e-01,7.288828347389707529e-01,2.561552460315327448e-03,-9.693098112443640155e-03
2.549910643893247286e-01,-5.704585574236004097e-01,1.119306413324785199e+00,6.845523312298480434e-01,7.289001712329522542e-01,2.610542187576997755e-03,-9.264515844883686527e-03
2.554447940163474540e-01,-5.707137710527933061e-01,1.118989705162940052e+00,6.845485493913858743e-01,7.289001766792909676e-01,2.535833443206656195e-03,-9.559576967422536362e-03
2.555153323386182840e-01,-5.712060598103151365e-01,1.118643955874376594e+00,6.845048397797827144e-01,7.289376046295235057e-01,2.759290511739602263e-03,-9.771345398573149169e-03
2.560121963136924861e-01,-5.688703540626193211e-01,1.119983334632485672e+00,6.845202701214351260e-01,7.289359597802368418e-01,1.549385474252664829e-03,-9.053493071440717188e-03
2.548807171170659469e-01,-5.707968524187092552e-01,1.119099637262013225e+00,6.845648678787876751e-01,7.288864934098906456e-01,2.785823395812823261e-03,-9.362722827169905893e-03
2.570356844478724478e-01,-5.692097501188371211e-01,1.119522349012976870e+00,6.845263226307909399e-01,7.289235617362483932e-01,1.284251372190157092e-03,-9.617976383890837824e-03
2.559697524166462124e-01,-5.710073287420321941e-01,1.118642455928788415e+00,6.845017902530959875e-01,7.289398255835832785e-01,2.495193417670897584e-03,-9.889581805623395838e-03
2.559434461327006471e-01,-5.710949152262932982e-01,1.118651369647512439e+00,6.845528417099565610e-01,7.288914552462724128e-01,2.496200013062010743e-03,-9.920804467846849883e-03
2.555895398896232962e-01,-5.709948001453332145e-01,1.118768522231495588e+00,6.845351863072925980e-01,7.289102302742119788e-01,2.618321825171698175e-03,-9.726217129768101322e-03
2.567018615999633324e-01,-5.701788140095889190e-01,1.118975979086648476e+00,6.844784597857801467e-01,7.289641724439617221e-01,1.873117284451975527e-03,-9.847071342021059687e-03
2.561264366237175905e-01,-5.700626405592282842e-01,1.119222434893103468e+00,6.844965980213287837e-01,7.289504439531040436e-01,2.038899895317297564e-03,-9.565586496208989750e-03
2.564942137109084141e-01,-5.691232537866195429e-01,1.119688031755815549e+00,6.845112649263966897e-01,7.289408584975620720e-01,1.482209924754170115e-03,-9.346446139605226258e-03
2.545937196685859050e-01,-5.717721891415651347e-01,1.118544770521513243e+00,6.846663899953959742e-01,7.287853180864415359e-01,3.228857072091024464e-03,-9.667938473339429337e-03
2.545747211946542965e-01,-5.693333415906686179e-01,1.120112996897463020e+00,6.845960291231604211e-01,7.288679614172668408e-01,2.268909961488175045e-03,-8.638505416155815853e-03
2.561335346393348589e-01,-5.690126575335361370e-01,1.119881540124146868e+00,6.845362834781012484e-01,7.289195692053154207e-01,1.559970146310783734e-03,-9.159952219773823123e-03
2.303943522378072428e-01,-5.636424151282434236e-01,1.128100823668749308e+00,6.844246515833537492e-01,7.289987566394663387e-01,1.096493566373608723e-02,1.865290595679769100e-03
2.300373820993165119e-01,-5.643482403410782222e-01,1.127766999048453567e+00,6.846791243360706991e-01,7.287572346244091115e-01,1.116530660077358870e-02,1.650941999587924322e-03
2.300756228416698801e-01,-5.636908384661593052e-01,1.128234790139678978e+00,6.844867984261365779e-01,7.289388291251629459e-01,1.105028088936560633e-02,1.974200151984666779e-03
2.300260097375544932e-01,-5.648201876926659537e-01,1.127486797686353626e+00,6.845380714701250202e-01,7.288847434114640311e-01,1.150463548661218374e-02,1.517528348030138322e-03
2.302428542878477979e-01,-5.656990452723178464e-01,1.126910998291367871e+00,6.845204595756965160e-01,7.288971199696208103e-01,1.181233090668826029e-02,1.094422596984753575e-03
2.304015866141259083e-01,-5.646460041939511676e-01,1.127509639180544365e+00,6.845547288184861134e-01,7.288730079239860160e-01,1.126621786815040598e-02,1.426151127455364256e-03
2.302321337105213139e-01,-5.645990539324337032e-01,1.127568423853669177e+00,6.845468887429302374e-01,7.288794365773512141e-01,1.131431448016846641e-02,1.519978585901938682e-03
2.301299592063530408e-01,-5.638383602136773920e-01,1.128075620506070464e+00,6.845718277039121169e-01,7.288600279629838807e-01,1.100131523152828028e-02,1.855644120300734261e-03
2.298607573762053713e-01,-5.637185532677813082e-01,1.128262417821069619e+00,6.845407566450739667e-01,7.288874180995836838e-01,1.108824287858621235e-02,2.033493982947657229e-03
2.302397503429725045e-01,-5.642497211338285412e-01,1.127816712271110022e+00,6.844997241195973636e-01,7.289250924678034593e-01,1.120337140353346896e-02,1.679797664556836228e-03
2.302518414775820976e-01,-5.636877125008894485e-01,1.128117098329738166e+00,6.846911521513726617e-01,7.287510839099814453e-01,1.079550495332928448e-02,1.827823420510672845e-03
2.298404949839629730e-01,-5.657329257862504512e-01,1.126960898135302758e+00,6.845701759798710206e-01,7.288481964270970836e-01,1.193676755324538444e-02,1.222417374160049679e-03
2.302797697881215355e-01,-5.628692414919984621e-01,1.128673124709269615e+00,6.845294398779956380e-01,7.289051541285738178e-01,1.057699309303530844e-02,2.202144915313839976e-03
2.657256947020288917e-01,-5.619584774489969625e-01,1.128649469288508289e+00,6.826137027400840385e-01,7.307227067736432602e-01,-7.358185325914566761e-03,-5.358707454401940434e-03
2.655842364621224805e-01,-5.619943344773737914e-01,1.128619351778361146e+00,6.826200235893777890e-01,7.307176706114811848e-01,-7.301539165433051058e-03,-5.317591257586761801e-03
2.655899469431681759e-01,-5.616032945449193070e-01,1.128858141438057405e+00,6.826157584080407847e-01,7.307212153021237500e-01,-7.454354640680060061e-03,-5.163765805458459326e-03
2.655010360045322315e-01,-5.623209036265589544e-01,1.128460823060021934e+00,6.826446768910151564e-01,7.306955164595392294e-01,-7.133391091351562810e-03,-5.424211447384075062e-03
2.656367196197728653e-01,-5.616993863108784568e-01,1.128817857423092264e+00,6.825616622309684800e-01,7.307721144762954202e-01,-7.395833059068973765e-03,-5.195729949058009757e-03
2.656092871640534647e-01,-5.624096705488330628e-01,1.128427655445401578e+00,6.825838924152970444e-01,7.307524116772500244e-01,-7.094772390950556708e-03,-5.459564798141670026e-03
2.652190263187713115e-01,-5.623784251355401498e-01,1.128470389357210557e+00,6.825559563587135781e-01,7.307814294307686254e-01,-6.923274091156659572e-03,-5.285557134550098249e-03
2.659974951968149259e-01,-5.617280471443860668e-01,1.128746396218722747e+00,6.825076207369702441e-01,7.308207384781260085e-01,-7.482602505083160715e-03,-5.329775417225370709e-03
2.654829429391696860e-01,-5.616306781017238459e-01,1.128932097869034923e+00,6.826188357081489633e-01,7.307191838233930703e-01,-7.402048459542656146e-03,-5.119492897516717857e-03
2.655247690416139839e-01,-5.618635241678184844e-01,1.128749293803856357e+00,6.825966464941836120e-01,7.307399714795118628e-01,-7.317415482517138081e-03,-5.231415455935109655e-03
2.657703595669913543e-01,-5.618229908874925460e-01,1.128710827282136897e+00,6.825807863919597374e-01,7.307533510068521254e-01,-7.403249393635577026e-03,-5.310549802535087342e-03
2.656618152408418698e-01,-5.618329101754929722e-01,1.128721165978463059e+00,6.825220777017312335e-01,7.308095754051004977e-01,-7.310353915241723025e-03,-5.247539572219164263e-03
2.654425011546881485e-01,-5.622289561082807197e-01,1.128498048023764078e+00,6.826122295878366275e-01,7.307263797869404387e-01,-7.131556340022637483e-03,-5.351897304979766692e-03
2.662535039888590527e-01,-5.614908809722062299e-01,1.128877709797724727e+00,6.825494039204380581e-01,7.307790676534963170e-01,-7.710326113124100350e-03,-5.368087049435180461e-03
2.656297647509132664e-01,-5.613305038402993663e-01,1.129031791553277486e+00,6.825712586186776232e-01,7.307625413472826903e-01,-7.551966197110158291e-03,-5.054985453251133361e-03
2.655856671737433228e-01,-5.616190107988061619e-01,1.128839955650609683e+00,6.825550126977110166e-01,7.307785186279652789e-01,-7.409058371011133758e-03,-5.149486110166673521e-03
2.654455157991172931e-01,-5.618521765233699394e-01,1.128784307857065627e+00,6.827030125614951261e-01,7.306400716982646149e-01,-7.366184243821858116e-03,-5.236563558251764762e-03
2.663022179783373078e-01,-5.614225483186281451e-01,1.128954292263865788e+00,6.825426888609266163e-01,7.307849399710384386e-01,-7.757824235360853173e-03,-5.354022520991648208e-03
2.656602053583408951e-01,-5.620543633264131200e-01,1.128616544352101903e+00,6.826306829074488824e-01,7.307069866371903588e-01,-7.321115975509968378e-03,-5.389962317141813557e-03
2.660810927144770521e-01,-5.618799272744422479e-01,1.128670652970113597e+00,6.825887762050385499e-01,7.307436701009962787e-01,-7.505657963536712003e-03,-5.469579944422296898e-03
2.658950369172780048e-01,-5.615987801423466541e-01,1.128880083007603563e+00,6.825150710513900876e-01,7.308143464973849701e-01,-7.492177671785342670e-03,-5.237939962518331147e-03
2.656456488235142688e-01,-5.619228403815926809e-01,1.128644541408502011e+00,6.825031754276245088e-01,7.308274636534604074e-01,-7.265497786449226156e-03,-5.276972898802080071e-03
2.653849579959716709e-01,-5.621479392940798014e-01,1.128575616500516965e+00,6.826336693066876737e-01,7.307062879511474485e-01,-7.168925082216279394e-03,-5.310441667955646469e-03
2.656061488993140540e-01,-5.622866801487811372e-01,1.128510760415932790e+00,6.827016589928959212e-01,7.306408982892208526e-01,-7.237081798328538935e-03,-5.472403723439074087e-03
2.656669468860508587e-01,-5.617330583398755239e-01,1.128812036202635927e+00,6.826434924096681511e-01,7.306944305849643051e-01,-7.464740338868681470e-03,-5.271530567072072425e-03
2.658042063628912599e-01,-5.619754561529167747e-01,1.128595676820232097e+00,6.826359705637303765e-01,7.307009241748342321e-01,-7.408639974528109969e-03,-5.422467730159141741e-03
2.658669502568704601e-01,-5.624564297863666740e-01,1.128331974143192085e+00,6.826223539459876921e-01,7.307140827206360933e-01,-7.208743455882744844e-03,-5.628963027529730080e-03
2.658650359038888800e-01,-5.615701632220549966e-01,1.128871152928722754e+00,6.825206439324527086e-01,7.308089855878603380e-01,-7.509072252647591532e-03,-5.235553836714833265e-03
2.658119917502947960e-01,-5.617680074507236387e-01,1.128776185834795998e+00,6.826523521551890461e-01,7.306851833053106260e-01,-7.506506091212361044e-03,-5.346153886251349407e-03
2.668717313954789283e-01,-5.618383471600196799e-01,1.128572676356005111e+00,6.825016442688585094e-01,7.308201324629465256e-01,-7.774243685158503843e-03,-5.744622900628026593e-03
2.808591829050380850e-01,-5.702260520659054865e-01,1.119676278481714027e+00,6.849460080758816849e-01,7.283523496777798423e-01,-1.030287952881732243e-02,-1.567390867606853477e-02
2.813017259898231703e-01,-5.692879157024148817e-01,1.120397146928041821e+00,6.849806848780766177e-01,7.283150713724727554e-01,-1.092068696097521670e-02,-1.547115871456555651e-02
2.816158351523092573e-01,-5.684787066581536985e-01,1.120913167006847289e+00,6.848452742618911238e-01,7.284423496173824120e-01,-1.129900046684292371e-02,-1.519954583244354646e-02
2.820311289907153629e-01,-5.690493311686307676e-01,1.120399680504381879e+00,6.849597368492286176e-01,7.283238385001705728e-01,-1.131590290320281210e-02,-1.570017545436510481e-02
2.826081357340224365e-01,-5.690841145325886696e-01,1.120294558813631713e+00,6.849317684112026239e-01,7.283414723783899758e-01,-1.151850212407332964e-02,-1.595294153437894907e-02
2.812671122660624912e-01,-5.690281640982119971e-01,1.120519531072092345e+00,6.848451187168064225e-01,7.284467301962709307e-01,-1.091250245791104689e-02,-1.527880643998961487e-02
2.821068308222997034e-01,-5.693196758348095798e-01,1.120224739725309338e+00,6.849112293551775643e-01,7.283691122330184786e-01,-1.117825189928697664e-02,-1.581426357879530190e-02
2.817811568789504451e-01,-5.690018337430028383e-01,1.120527579241393346e+00,6.849651119080685246e-01,7.283225335959632174e-01,-1.124790855396885260e-02,-1.557456510746476480e-02
2.812162265147486462e-01,-5.690698798986817408e-01,1.120562428965773405e+00,6.849143563560708969e-01,7.283808186839502152e-01,-1.092224399958428849e-02,-1.531051980376438998e-02
2.819487763403920599e-01,-5.686336586120931402e-01,1.120743863247712024e+00,6.849421097766209554e-01,7.283431975443753759e-01,-1.145094343183164151e-02,-1.547154614471318336e-02
2.825578332113423685e-01,-5.693707827299675506e-01,1.120099560766954383e+00,6.849090483949138441e-01,7.283632133994373259e-01,-1.136312863568839787e-02,-1.604693431245062668e-02
2.815737368269424223e-01,-5.692967524204090024e-01,1.120321579976446102e+00,6.849392300186151195e-01,7.283502878900915967e-01,-1.100019112685971835e-02,-1.559182821543239096e-02
2.818010311344162910e-01,-5.691978735089553432e-01,1.120368871609201289e+00,6.848796209941738766e-01,7.284045405154376818e-01,-1.108796536840226873e-02,-1.561368397784095377e-02
2.819104056420343452e-01,-5.696984077469926522e-01,1.119911525237041072e+00,6.849676910840530875e-01,7.283162534961989953e-01,-1.099778786744958110e-02,-1.592939817645967759e-02
2.813556182155505514e-01,-5.699478852899128034e-01,1.119909532764737925e+00,6.849031177614380850e-01,7.283871737166965898e-01,-1.057319737140157388e-02,-1.574966485387613996e-02
2.827196230989112991e-01,-5.681030833511532263e-01,1.121054806142329108e+00,6.848544615830154392e-01,7.284164426282266902e-01,-1.193375324724693654e-02,-1.553827828655788071e-02
